Time,X,Y,Z,Mach,Temp
1786.9,0,-0.023257,0.99973,18.511,291.44
1787.4,0,-0.024096,0.99971,18.511,291.44
1787.9,0,-0.024934,0.99969,18.512,291.44
1788.4,0,-0.025772,0.99967,18.512,291.44
1788.9,0,-0.02661,0.99965,18.512,291.44
1789.4,0,-0.027165,0.99963,18.513,291.44
1789.9,0,-0.02772,0.99962,18.513,291.44
1790.4,0,-0.01955,0.99981,18.513,291.44
1790.9,0,-0.020384,0.99979,18.518,291.44
1791.4,0,-0.021217,0.99977,18.523,291.44
1791.9,0,-0.02205,0.99976,18.527,291.44
1792.4,0,-0.022882,0.99974,18.532,291.44
1792.9,0,-0.023714,0.99972,18.537,291.44
1793.4,0,-0.024546,0.9997,18.541,291.44
1793.9,0,-0.025377,0.99968,18.546,291.44
1794.4,0,-0.026208,0.99966,18.551,291.44
1794.9,0,-0.026753,0.99964,18.555,291.44
1795.4,0,-0.20901,0.97791,18.56,291.44
1795.9,0,-0.20577,0.9786,18.545,291.44
1796.4,0,-0.20254,0.97927,18.529,291.44
1796.9,0,-0.1993,0.97994,18.515,291.44
1797.4,0,-0.19644,0.98052,18.501,291.44
1797.9,0,-0.19358,0.98108,18.488,291.44
1798.4,0,-0.19072,0.98164,18.475,291.44
1798.9,0,-0.18785,0.9822,18.462,291.44
1799.4,0,-0.18499,0.98274,18.45,291.44
1799.9,0,-0.18213,0.98327,18.437,291.44
1800.4,0,-0.17965,0.98373,18.426,291.44
1800.9,0,-0.17718,0.98418,18.416,291.44
1801.4,0,-0.1747,0.98462,18.405,291.44
1801.9,0,-0.17223,0.98506,18.394,291.44
1802.4,0,-0.16976,0.98549,18.384,291.44
1802.9,0,-0.16728,0.98591,18.374,291.44
1803.4,0,-0.1648,0.98633,18.364,291.44
1803.9,0,-0.16272,0.98667,18.355,291.44
1804.4,0,-0.16063,0.98701,18.346,291.44
1804.9,0,-0.15855,0.98735,18.338,291.44
1805.4,0,-0.15646,0.98768,18.329,291.44
1805.9,0,-0.15438,0.98801,18.321,291.44
1806.4,0,-0.15229,0.98834,18.312,291.44
1806.9,0,-0.15021,0.98865,18.304,291.44
1807.4,0,-0.14812,0.98897,18.296,291.44
1807.9,0,-0.14604,0.98928,18.288,291.44
1808.4,0,0.038404,0.99926,18.281,291.44
1808.9,0,0.037385,0.9993,18.285,291.44
1809.4,0,0.036366,0.99934,18.288,291.44
1809.9,0,0.035348,0.99938,18.292,291.44
1810.4,0,0.03433,0.99941,18.296,291.44
1810.9,0,0.033312,0.99945,18.299,291.44
1811.4,0,0.032294,0.99948,18.303,291.44
1811.9,0,0.031276,0.99951,18.307,291.44
1812.4,0,0.030259,0.99954,18.31,291.44
1812.9,0,0.029242,0.99957,18.314,291.44
1813.4,0,0.028225,0.9996,18.318,291.44
1813.9,0,0.027208,0.99963,18.322,291.44
1814.4,0,0.026192,0.99966,18.326,291.44
1814.9,0,0.025175,0.99968,18.33,291.44
1815.4,0,0.024442,0.9997,18.334,291.44
1815.9,0,0.014984,0.99989,18.338,291.44
1816.4,0,0.014257,0.9999,18.337,291.44
1816.9,0,0.01353,0.99991,18.337,291.44
1817.4,0,0.012803,0.99992,18.337,291.44
1817.9,0,0.012076,0.99993,18.337,291.44
1818.4,0,0.011348,0.99994,18.337,291.44
1818.9,0,0.010621,0.99994,18.337,291.44
1819.4,0,0.0098937,0.99995,18.337,291.44
1819.9,0,0.0091664,0.99996,18.336,291.44
1820.4,0,0.008439,0.99996,18.336,291.44
1820.9,0,0.0079797,0.99997,18.336,291.44
1821.4,0,0.0075204,0.99997,18.336,291.44
1821.9,0,0.0070611,0.99998,18.337,291.44
1822.4,0,0.0066018,0.99998,18.337,291.44
1822.9,0,0.0061425,0.99998,18.337,291.44
1823.4,0,0.0056832,0.99998,18.337,291.44
1823.9,0,0.0052239,0.99999,18.337,291.44
1824.4,0,0.0047646,0.99999,18.337,291.44
1824.9,0,0.0043053,0.99999,18.337,291.44
1825.4,0,0.003846,0.99999,18.337,291.44
1825.9,0,0.0033867,0.99999,18.337,291.44
1826.4,0,0.0029275,1,18.337,291.44
1826.9,0,0.0024682,1,18.337,291.44
1827.4,0,0.0020089,1,18.337,291.44
1827.9,0,0.0015496,1,18.338,291.44
1828.4,0,0.0010904,1,18.338,291.44
1828.9,0,0.00063112,1,18.338,291.44
1829.4,0,0.00017188,1,18.338,291.44
1829.9,0,-0.00028737,1,18.338,291.44
1830.4,0,-0.0007466,1,18.338,291.44
1830.9,0,-0.0012058,1,18.338,291.44
1831.4,0,-0.001665,1,18.338,291.44
1831.9,0,-0.0021243,1,18.338,291.44
1832.4,0,-0.0025835,1,18.339,291.44
1832.9,0,-0.0030426,1,18.339,291.44
1833.4,0,-0.0035018,0.99999,18.339,291.44
1833.9,0,-0.003961,0.99999,18.339,291.44
1834.4,0,-0.0044202,0.99999,18.339,291.44
1834.9,0,-0.0048793,0.99999,18.339,291.44
1835.4,0,-0.0053384,0.99999,18.34,291.44
1835.9,0,-0.0057976,0.99998,18.34,291.44
1836.4,0,-0.0062567,0.99998,18.34,291.44
1836.9,0,-0.0067158,0.99998,18.34,291.44
1837.4,0,-0.0071749,0.99997,18.34,291.44
1837.9,0,-0.0076339,0.99997,18.34,291.44
1838.4,0,-0.008093,0.99997,18.341,291.44
1838.9,0,-0.008552,0.99996,18.341,291.44
1839.4,0,-0.009011,0.99996,18.341,291.44
1839.9,0,-0.0098569,0.99995,18.341,291.44
1840.4,0,-0.010703,0.99994,18.341,291.44
1840.9,0,-0.011549,0.99993,18.341,291.44
1841.4,0,-0.012394,0.99992,18.342,291.44
1841.9,0,-0.01324,0.99991,18.342,291.44
1842.4,0,-0.014086,0.9999,18.342,291.44
1842.9,0,-0.014932,0.99989,18.342,291.44
1843.4,0,-0.0070514,0.99998,18.342,291.44
1843.9,0,-0.0075084,0.99997,18.347,291.44
1844.4,0,-0.0079649,0.99997,18.352,291.44
1844.9,0,-0.0084208,0.99996,18.356,291.44
1845.4,0,-0.0088763,0.99996,18.361,291.44
1845.9,0,-0.0097191,0.99995,18.365,291.44
1846.4,0,-0.010562,0.99994,18.37,291.44
1846.9,0,-0.011404,0.99993,18.374,291.44
1847.4,0,-0.012246,0.99993,18.379,291.44
1847.9,0,-0.013087,0.99991,18.383,291.44
1848.4,0,-0.013928,0.9999,18.388,291.44
1848.9,0,-0.014769,0.99989,18.393,291.44
1849.4,0,-0.015609,0.99988,18.397,291.44
1849.9,0,-0.016449,0.99986,18.402,291.44
1850.4,0,-0.017288,0.99985,18.406,291.44
1850.9,0,-0.20003,0.97979,18.411,291.44
1851.4,0,-0.19677,0.98045,18.396,291.44
1851.9,0,-0.1939,0.98102,18.383,291.44
1852.4,0,-0.19102,0.98159,18.37,291.44
1852.9,0,-0.18814,0.98214,18.357,291.44
1853.4,0,-0.18526,0.98269,18.345,291.44
1853.9,0,-0.18238,0.98323,18.332,291.44
1854.4,0,-0.1795,0.98376,18.32,291.44
1854.9,0,-0.17701,0.98421,18.309,291.44
1855.4,0,-0.17452,0.98465,18.299,291.44
1855.9,0,-0.17203,0.98509,18.288,291.44
1856.4,0,-0.16954,0.98552,18.278,291.44
1856.9,0,-0.16705,0.98595,18.267,291.44
1857.4,0,-0.16456,0.98637,18.257,291.44
1857.9,0,-0.16247,0.98671,18.249,291.44
1858.4,0,-0.16037,0.98706,18.24,291.44
1858.9,0,-0.15827,0.9874,18.231,291.44
1859.4,0,-0.15618,0.98773,18.223,291.44
1859.9,0,-0.15408,0.98806,18.214,291.44
1860.4,0,0.03068,0.99953,18.206,291.44
1860.9,0,0.029658,0.99956,18.21,291.44
1861.4,0,0.028636,0.99959,18.214,291.44
1861.9,0,0.027614,0.99962,18.218,291.44
1862.4,0,0.026592,0.99965,18.221,291.44
1862.9,0,0.02557,0.99967,18.225,291.44
1863.4,0,0.024833,0.99969,18.229,291.44
1863.9,0,0.024095,0.99971,18.234,291.44
1864.4,0,0.023359,0.99973,18.238,291.44
1864.9,0,0.022622,0.99974,18.242,291.44
1865.4,0,0.021886,0.99976,18.246,291.44
1865.9,0,0.02115,0.99978,18.25,291.44
1866.4,0,0.020415,0.99979,18.254,291.44
1866.9,0,0.01968,0.99981,18.258,291.44
1867.4,0,0.018945,0.99982,18.262,291.44
1867.9,0,0.018211,0.99983,18.267,291.44
1868.4,0,0.017477,0.99985,18.271,291.44
1868.9,0,0.016744,0.99986,18.275,291.44
1869.4,0,0.01601,0.99987,18.279,291.44
1869.9,0,0.015278,0.99988,18.284,291.44
1870.4,0,0.014545,0.99989,18.288,291.44
1870.9,0,0.013813,0.9999,18.292,291.44
1871.4,0,0.013082,0.99991,18.296,291.44
1871.9,0,0.01235,0.99992,18.301,291.44
1872.4,0,0.01162,0.99993,18.305,291.44
1872.9,0,0.010889,0.99994,18.309,291.44
1873.4,0,0.010159,0.99995,18.313,291.44
1873.9,0,0.0094294,0.99996,18.318,291.44
1874.4,0,0.0087001,0.99996,18.322,291.44
1874.9,0,0.0082436,0.99997,18.327,291.44
1875.4,0,0.0077875,0.99997,18.331,291.44
1875.9,0,0.007332,0.99997,18.336,291.44
1876.4,0,0.006877,0.99998,18.34,291.44
1876.9,0,0.0064225,0.99998,18.345,291.44
1877.4,0,0.0059685,0.99998,18.349,291.44
1877.9,0,0.005515,0.99998,18.354,291.44
1878.4,0,0.005062,0.99999,18.358,291.44
1878.9,0,0.0046096,0.99999,18.363,291.44
1879.4,0,0.0041576,0.99999,18.367,291.44
1879.9,0,0.0037062,0.99999,18.372,291.44
1880.4,0,0.0032553,0.99999,18.376,291.44
1880.9,0,0.0028049,1,18.381,291.44
1881.4,0,0.002355,1,18.385,291.44
1881.9,0,0.0019057,1,18.39,291.44
1882.4,0,0.0014568,1,18.395,291.44
1882.9,0,0.0010085,1,18.399,291.44
1883.4,0,0.00056071,1,18.404,291.44
1883.9,0,0.00011343,1,18.408,291.44
1884.4,0,-0.00033334,1,18.413,291.44
1884.9,0,-0.00077958,1,18.418,291.44
1885.4,0,-0.0012253,1,18.422,291.44
1885.9,0,-0.0016705,1,18.427,291.44
1886.4,0,-0.0021152,1,18.431,291.44
1886.9,0,-0.0025593,1,18.436,291.44
1887.4,0,-0.003003,1,18.441,291.44
1887.9,0,-0.0034461,0.99999,18.445,291.44
1888.4,0,-0.0038887,0.99999,18.45,291.44
1888.9,0,-0.0043307,0.99999,18.455,291.44
1889.4,0,-0.0047723,0.99999,18.459,291.44
1889.9,0,-0.0052133,0.99999,18.464,291.44
1890.4,0,-0.0056538,0.99998,18.469,291.44
1890.9,0,-0.0060938,0.99998,18.473,291.44
1891.4,0,-0.0065332,0.99998,18.478,291.44
1891.9,0,-0.0069721,0.99998,18.483,291.44
1892.4,0,-0.18952,0.98188,18.487,291.44
1892.9,0,-0.18652,0.98245,18.474,291.44
1893.4,0,-0.18351,0.98302,18.461,291.44
1893.9,0,-0.18051,0.98357,18.448,291.44
1894.4,0,-0.17791,0.98405,18.437,291.44
1894.9,0,-0.17531,0.98451,18.426,291.44
1895.4,0,-0.17271,0.98497,18.415,291.44
1895.9,0,-0.17011,0.98542,18.404,291.44
1896.4,0,-0.16752,0.98587,18.393,291.44
1896.9,0,-0.16492,0.98631,18.383,291.44
1897.4,0,-0.16272,0.98667,18.374,291.44
1897.9,0,-0.16053,0.98703,18.365,291.44
1898.4,0,0.024256,0.99971,18.356,291.44
1898.9,0,0.023526,0.99972,18.36,291.44
1899.4,0,0.022797,0.99974,18.364,291.44
1899.9,0,0.022068,0.99976,18.368,291.44
1900.4,0,0.021339,0.99977,18.373,291.44
1900.9,0,0.02061,0.99979,18.377,291.44
1901.4,0,0.019882,0.9998,18.381,291.44
1901.9,0,0.019154,0.99982,18.385,291.44
1902.4,0,0.018427,0.99983,18.39,291.44
1902.9,0,0.0177,0.99984,18.394,291.44
1903.4,0,0.016974,0.99986,18.398,291.44
1903.9,0,0.016247,0.99987,18.403,291.44
1904.4,0,0.015522,0.99988,18.407,291.44
1904.9,0,0.014796,0.99989,18.411,291.44
1905.4,0,0.014071,0.9999,18.416,291.44
1905.9,0,0.013346,0.99991,18.42,291.44
1906.4,0,0.012622,0.99992,18.424,291.44
1906.9,0,0.011898,0.99993,18.429,291.44
1907.4,0,0.011175,0.99994,18.433,291.44
1907.9,0,0.010452,0.99995,18.437,291.44
1908.4,0,0.009729,0.99995,18.442,291.44
1908.9,0,0.0090067,0.99996,18.446,291.44
1909.4,0,0.0082848,0.99997,18.451,291.44
1909.9,0,0.0078438,0.99997,18.455,291.44
1910.4,0,0.0074034,0.99997,18.46,291.44
1910.9,0,0.0069635,0.99998,18.465,291.44
1911.4,0,0.0065241,0.99998,18.469,291.44
1911.9,0,0.0060853,0.99998,18.474,291.44
1912.4,0,0.0056469,0.99998,18.478,291.44
1912.9,0,0.0052091,0.99999,18.483,291.44
1913.4,0,0.0047718,0.99999,18.488,291.44
1913.9,0,0.0043351,0.99999,18.492,291.44
1914.4,0,0.0038988,0.99999,18.497,291.44
1914.9,0,0.0034631,0.99999,18.502,291.44
1915.4,0,0.0030279,1,18.506,291.44
1915.9,0,0.0025933,1,18.511,291.44
1916.4,0,0.0021591,1,18.516,291.44
1916.9,0,0.0017255,1,18.52,291.44
1917.4,0,0.0012925,1,18.525,291.44
1917.9,0,0.00085992,1,18.53,291.44
1918.4,0,0.0004279,1,18.534,291.44
1918.9,0,-3.58E-06,1,18.539,291.44
1919.4,0,-0.00043454,1,18.544,291.44
1919.9,0,-0.00086496,1,18.548,291.44
1920.4,0,-0.0012949,1,18.553,291.44
1920.9,0,-0.0017242,1,18.558,291.44
1921.4,0,-0.002153,1,18.563,291.44
1921.9,0,-0.0025813,1,18.567,291.44
1922.4,0,-0.18519,0.9827,18.572,291.44
1922.9,0,-0.18209,0.98328,18.559,291.44
1923.4,0,-0.17941,0.98378,18.547,291.44
1923.9,0,-0.17672,0.98426,18.536,291.44
1924.4,0,-0.17403,0.98474,18.524,291.44
1924.9,0,-0.17134,0.98521,18.513,291.44
1925.4,0,-0.16866,0.98567,18.502,291.44
1925.9,0,-0.16597,0.98613,18.491,291.44
1926.4,0,0.019245,0.99981,18.48,291.44
1926.9,0,0.018523,0.99983,18.484,291.44
1927.4,0,0.017801,0.99984,18.489,291.44
1927.9,0,0.01708,0.99985,18.493,291.44
1928.4,0,0.016359,0.99987,18.498,291.44
1928.9,0,0.015638,0.99988,18.502,291.44
1929.4,0,0.014918,0.99989,18.506,291.44
1929.9,0,0.014199,0.9999,18.511,291.44
1930.4,0,0.013479,0.99991,18.515,291.44
1930.9,0,0.01276,0.99992,18.52,291.44
1931.4,0,0.012042,0.99993,18.524,291.44
1931.9,0,0.011324,0.99994,18.529,291.44
1932.4,0,0.010606,0.99994,18.533,291.44
1932.9,0,0.0098884,0.99995,18.537,291.44
1933.4,0,0.0091714,0.99996,18.542,291.44
1933.9,0,0.0084548,0.99996,18.546,291.44
1934.4,0,0.0080253,0.99997,18.551,291.44
1934.9,0,0.0075963,0.99997,18.556,291.44
1935.4,0,0.0071679,0.99997,18.561,291.44
1935.9,0,0.00674,0.99998,18.565,291.44
1936.4,0,0.0063126,0.99998,18.57,291.44
1936.9,0,0.0058858,0.99998,18.575,291.44
1937.4,0,0.0054595,0.99999,18.579,291.44
1937.9,0,0.0050337,0.99999,18.584,291.44
1938.4,0,0.0046084,0.99999,18.589,291.44
1938.9,0,0.0041837,0.99999,18.594,291.44
1939.4,0,0.0037595,0.99999,18.598,291.44
1939.9,0,0.0033359,0.99999,18.603,291.44
1940.4,0,0.0029128,1,18.608,291.44
1940.9,0,0.0024902,1,18.612,291.44
1941.4,0,0.0020681,1,18.617,291.44
1941.9,0,0.0016466,1,18.622,291.44
1942.4,0,0.0012257,1,18.627,291.44
1942.9,0,0.00080523,1,18.632,291.44
1943.4,0,-0.18186,0.98333,18.636,291.44
1943.9,0,-0.1791,0.98383,18.624,291.44
1944.4,0,-0.17635,0.98433,18.613,291.44
1944.9,0,-0.1736,0.98482,18.601,291.44
1945.4,0,-0.17084,0.9853,18.589,291.44
1945.9,0,-0.16809,0.98577,18.578,291.44
1946.4,0,0.017159,0.99985,18.567,291.44
1946.9,0,0.016443,0.99986,18.571,291.44
1947.4,0,0.015726,0.99988,18.576,291.44
1947.9,0,0.01501,0.99989,18.58,291.44
1948.4,0,0.014295,0.9999,18.585,291.44
1948.9,0,0.013579,0.99991,18.589,291.44
1949.4,0,0.012865,0.99992,18.594,291.44
1949.9,0,0.01215,0.99993,18.598,291.44
1950.4,0,0.011436,0.99993,18.603,291.44
1950.9,0,0.010722,0.99994,18.607,291.44
1951.4,0,0.010009,0.99995,18.612,291.44
1951.9,0,0.0092962,0.99996,18.616,291.44
1952.4,0,0.0085838,0.99996,18.621,291.44
1952.9,0,0.0081632,0.99997,18.626,291.44
1953.4,0,0.0077432,0.99997,18.63,291.44
1953.9,0,0.0073236,0.99997,18.635,291.44
1954.4,0,0.0069047,0.99998,18.64,291.44
1954.9,0,0.0064863,0.99998,18.645,291.44
1955.4,0,0.0060684,0.99998,18.65,291.44
1955.9,0,0.005651,0.99998,18.654,291.44
1956.4,0,0.0052342,0.99999,18.659,291.44
1956.9,0,0.0048179,0.99999,18.664,291.44
1957.4,0,0.0044022,0.99999,18.669,291.44
1957.9,0,0.003987,0.99999,18.673,291.44
1958.4,0,0.0035723,0.99999,18.678,291.44
1958.9,0,0.0031582,1,18.683,291.44
1959.4,0,0.0027446,1,18.688,291.44
1959.9,0,-0.17994,0.98368,18.693,291.44
1960.4,0,-0.17714,0.98419,18.681,291.44
1960.9,0,-0.17433,0.98469,18.669,291.44
1961.4,0,-0.17152,0.98518,18.657,291.44
1961.9,0,-0.16871,0.98567,18.645,291.44
1962.4,0,0.016583,0.99986,18.634,291.44
1962.9,0,0.01587,0.99987,18.639,291.44
1963.4,0,0.015158,0.99989,18.643,291.44
1963.9,0,0.014446,0.9999,18.648,291.44
1964.4,0,0.013734,0.99991,18.652,291.44
1964.9,0,0.013022,0.99992,18.657,291.44
1965.4,0,0.012311,0.99992,18.661,291.44
1965.9,0,0.011601,0.99993,18.666,291.44
1966.4,0,0.010891,0.99994,18.67,291.44
1966.9,0,0.010181,0.99995,18.675,291.44
1967.4,0,0.0094715,0.99996,18.68,291.44
1967.9,0,0.0087625,0.99996,18.684,291.44
1968.4,0,0.0080539,0.99997,18.689,291.44
1968.9,0,0.0076415,0.99997,18.694,291.44
1969.4,0,0.0072297,0.99997,18.698,291.44
1969.9,0,0.0068184,0.99998,18.703,291.44
1970.4,0,0.0064076,0.99998,18.708,291.44
1970.9,0,0.0059974,0.99998,18.713,291.44
1971.4,0,0.0055878,0.99998,18.718,291.44
1971.9,0,0.0051787,0.99999,18.722,291.44
1972.4,0,0.0047701,0.99999,18.727,291.44
1972.9,0,0.0043621,0.99999,18.732,291.44
1973.4,0,0.0039546,0.99999,18.737,291.44
1973.9,0,0.0035476,0.99999,18.742,291.44
1974.4,0,0.0031413,1,18.747,291.44
1974.9,0,-0.17955,0.98375,18.751,291.44
1975.4,0,-0.17669,0.98427,18.739,291.44
1975.9,0,-0.17383,0.98478,18.727,291.44
1976.4,0,-0.17097,0.98528,18.715,291.44
1976.9,0,0.014346,0.9999,18.704,291.44
1977.4,0,0.013638,0.99991,18.708,291.44
1977.9,0,0.012929,0.99992,18.713,291.44
1978.4,0,0.012221,0.99993,18.717,291.44
1978.9,0,0.011514,0.99993,18.722,291.44
1979.4,0,0.010807,0.99994,18.727,291.44
1979.9,0,0.0101,0.99995,18.731,291.44
1980.4,0,0.009394,0.99996,18.736,291.44
1980.9,0,0.0086881,0.99996,18.741,291.44
1981.4,0,0.0082819,0.99997,18.745,291.44
1981.9,0,0.0078762,0.99997,18.75,291.44
1982.4,0,0.007471,0.99997,18.755,291.44
1982.9,0,0.0070664,0.99998,18.76,291.44
1983.4,0,0.0066624,0.99998,18.765,291.44
1983.9,0,0.0062589,0.99998,18.77,291.44
1984.4,0,0.0058559,0.99998,18.774,291.44
1984.9,0,0.0054535,0.99999,18.779,291.44
1985.4,0,0.0050517,0.99999,18.784,291.44
1985.9,0,-0.17766,0.98409,18.789,291.44
1986.4,0,-0.17476,0.98461,18.777,291.44
1986.9,0,-0.17187,0.98512,18.765,291.44
1987.4,0,0.013474,0.99991,18.753,291.44
1987.9,0,0.012768,0.99992,18.757,291.44
1988.4,0,0.012063,0.99993,18.762,291.44
1988.9,0,0.011358,0.99994,18.767,291.44
1989.4,0,0.010653,0.99994,18.771,291.44
1989.9,0,0.0099488,0.99995,18.776,291.44
1990.4,0,0.009245,0.99996,18.781,291.44
1990.9,0,0.0085416,0.99996,18.785,291.44
1991.4,0,0.0081408,0.99997,18.79,291.44
1991.9,0,0.0077404,0.99997,18.795,291.44
1992.4,0,0.0073406,0.99997,18.8,291.44
1992.9,0,0.0069414,0.99998,18.805,291.44
1993.4,0,0.0065427,0.99998,18.81,291.44
1993.9,0,0.0061446,0.99998,18.815,291.44
1994.4,0,0.005747,0.99998,18.82,291.44
1994.9,0,0.00535,0.99999,18.825,291.44
1995.4,0,-0.17736,0.98415,18.829,291.44
1995.9,0,-0.17443,0.98467,18.817,291.44
1996.4,0,-0.1715,0.98518,18.805,291.44
1996.9,0,0.013881,0.9999,18.793,291.44
1997.4,0,0.013178,0.99991,18.797,291.44
1997.9,0,0.012475,0.99992,18.802,291.44
1998.4,0,0.011772,0.99993,18.807,291.44
1998.9,0,0.011069,0.99994,18.811,291.44
1999.4,0,0.010367,0.99995,18.816,291.44
1999.9,0,0.0096655,0.99995,18.821,291.44
2000.4,0,0.0089642,0.99996,18.826,291.44
2000.9,0,0.0082634,0.99997,18.83,291.44
2001.4,0,0.0078679,0.99997,18.835,291.44
2001.9,0,0.007473,0.99997,18.84,291.44
2002.4,0,0.0070787,0.99997,18.845,291.44
2002.9,0,0.0066849,0.99998,18.85,291.44
2003.4,0,0.0062917,0.99998,18.855,291.44
2003.9,0,0.005899,0.99998,18.86,291.44
2004.4,0,0.0055069,0.99998,18.865,291.44
2004.9,0,0.0051153,0.99999,18.87,291.44
2005.4,0,-0.17759,0.9841,18.875,291.44
2005.9,0,-0.17462,0.98464,18.862,291.44
2006.4,0,-0.17165,0.98516,18.85,291.44
2006.9,0,0.013765,0.99991,18.838,291.44
2007.4,0,0.013064,0.99991,18.842,291.44
2007.9,0,0.012364,0.99992,18.847,291.44
2008.4,0,0.011663,0.99993,18.852,291.44
2008.9,0,0.010963,0.99994,18.856,291.44
2009.4,0,0.010264,0.99995,18.861,291.44
2009.9,0,0.0095644,0.99995,18.866,291.44
2010.4,0,0.0088657,0.99996,18.871,291.44
2010.9,0,0.0081673,0.99997,18.875,291.44
2011.4,0,0.0077773,0.99997,18.88,291.44
2011.9,0,0.0073879,0.99997,18.885,291.44
2012.4,0,0.006999,0.99998,18.89,291.44
2012.9,0,0.0066106,0.99998,18.895,291.44
2013.4,0,0.0062228,0.99998,18.9,291.44
2013.9,0,0.0058356,0.99998,18.905,291.44
2014.4,0,0.005449,0.99999,18.91,291.44
2014.9,0,0.0050628,0.99999,18.915,291.44
2015.4,0,-0.17763,0.9841,18.92,291.44
2015.9,0,-0.17463,0.98463,18.907,291.44
2016.4,0,-0.17162,0.98516,18.895,291.44
2016.9,0,0.013834,0.9999,18.883,291.44
2017.4,0,0.013135,0.99991,18.887,291.44
2017.9,0,0.012437,0.99992,18.892,291.44
2018.4,0,0.011739,0.99993,18.897,291.44
2018.9,0,0.011041,0.99994,18.901,291.44
2019.4,0,0.010344,0.99995,18.906,291.44
2019.9,0,0.0096474,0.99995,18.911,291.44
2020.4,0,0.0089511,0.99996,18.916,291.44
2020.9,0,0.0082552,0.99997,18.921,291.44
2021.4,0,0.0078706,0.99997,18.926,291.44
2021.9,0,0.0074866,0.99997,18.931,291.44
2022.4,0,0.0071032,0.99997,18.936,291.44
2022.9,0,0.0067203,0.99998,18.941,291.44
2023.4,0,0.006338,0.99998,18.946,291.44
2023.9,0,0.0059562,0.99998,18.951,291.44
2024.4,0,0.005575,0.99998,18.956,291.44
2024.9,0,0.0051944,0.99999,18.961,291.44
2025.4,0,-0.1775,0.98412,18.966,291.44
2025.9,0,-0.17446,0.98467,18.953,291.44
2026.4,0,-0.17141,0.9852,18.94,291.44
2026.9,0,0.014088,0.9999,18.928,291.44
2027.4,0,0.013392,0.99991,18.932,291.44
2027.9,0,0.012696,0.99992,18.937,291.44
2028.4,0,0.012,0.99993,18.942,291.44
2028.9,0,0.011305,0.99994,18.947,291.44
2029.4,0,0.01061,0.99994,18.952,291.44
2029.9,0,0.0099162,0.99995,18.956,291.44
2030.4,0,0.0092223,0.99996,18.961,291.44
2030.9,0,0.0085288,0.99996,18.966,291.44
2031.4,0,0.0081497,0.99997,18.971,291.44
2031.9,0,0.0077712,0.99997,18.976,291.44
2032.4,0,0.0073932,0.99997,18.981,291.44
2032.9,0,0.0070157,0.99998,18.986,291.44
2033.4,0,0.0066389,0.99998,18.991,291.44
2033.9,0,0.0062626,0.99998,18.996,291.44
2034.4,0,0.0058869,0.99998,19.001,291.44
2034.9,0,0.0055117,0.99998,19.006,291.44
2035.4,0,0.0051371,0.99999,19.011,291.44
2035.9,0,-0.17755,0.98411,19.016,291.44
2036.4,0,-0.17446,0.98466,19.003,291.44
2036.9,0,0.011032,0.99994,18.991,291.44
2037.4,0,0.010339,0.99995,18.995,291.44
2037.9,0,0.0096475,0.99995,19,291.44
2038.4,0,0.008956,0.99996,19.005,291.44
2038.9,0,0.0082649,0.99997,19.01,291.44
2039.4,0,0.0078909,0.99997,19.015,291.44
2039.9,0,0.0075174,0.99997,19.02,291.44
2040.4,0,-0.17521,0.98453,19.025,291.44
2040.9,0,0.010295,0.99995,19.012,291.44
2041.4,0,0.0096039,0.99995,19.017,291.44
2041.9,0,0.0089133,0.99996,19.022,291.44
2042.4,0,0.0082232,0.99997,19.027,291.44
2042.9,0,0.0078511,0.99997,19.032,291.44
2043.4,0,-0.17488,0.98459,19.037,291.44
2043.9,0,0.010642,0.99994,19.024,291.44
2044.4,0,0.0099514,0.99995,19.029,291.44
2044.9,0,0.0092614,0.99996,19.034,291.44
2045.4,0,0.0085718,0.99996,19.038,291.44
2045.9,0,0.0082012,0.99997,19.044,291.44
2046.4,0,0.0078312,0.99997,19.049,291.44
2046.9,0,0.0074618,0.99997,19.054,291.44
2047.4,0,-0.17526,0.98452,19.059,291.44
2047.9,0,0.010272,0.99995,19.046,291.44
2048.4,0,0.009583,0.99995,19.051,291.44
2048.9,0,0.0088943,0.99996,19.056,291.44
2049.4,0,0.008206,0.99997,19.06,291.44
2049.9,0,0.007838,0.99997,19.066,291.44
2050.4,0,-0.17488,0.98459,19.071,291.44
2050.9,0,0.010662,0.99994,19.058,291.44
2051.4,0,0.0099731,0.99995,19.062,291.44
2051.9,0,0.009285,0.99996,19.067,291.44
2052.4,0,0.0085972,0.99996,19.072,291.44
2052.9,0,0.0082307,0.99997,19.077,291.44
2053.4,0,0.0078648,0.99997,19.082,291.44
2053.9,0,-0.17486,0.98459,19.088,291.44
2054.4,0,0.010705,0.99994,19.074,291.44
2054.9,0,0.010017,0.99995,19.079,291.44
2055.4,0,0.0093302,0.99996,19.084,291.44
2055.9,0,0.0086433,0.99996,19.089,291.44
2056.4,0,0.0082788,0.99997,19.094,291.44
2056.9,0,0.007915,0.99997,19.099,291.44
2057.4,0,0.0075516,0.99997,19.105,291.44
2057.9,0,-0.17516,0.98454,19.11,291.44
2058.4,0,0.010412,0.99995,19.096,291.44
2058.9,0,0.0097256,0.99995,19.101,291.44
2059.4,0,0.0090396,0.99996,19.106,291.44
2059.9,0,0.008354,0.99997,19.111,291.44
2060.4,0,0.0079922,0.99997,19.116,291.44
